"","x_location","y_location"
"NODAL","936.817002081885","-971.421781674661"
"NOL10","-1152.0749046564","717.744417055807"
"NOL12","-373.923751091943","-588.717191830911"
"NOL3","402.259110236182","-672.286283627786"
"NOL6","-663.131423211084","-411.445860043802"
"NOL7","-609.725295281396","1638.70663629409"
"NOL8","-90.6902153253413","-1515.87978948716"
"NOMO3","223.615647101416","546.104097231589"
"NOP10","-702.176161980615","980.405794008932"
"NOP14","-491.514357781396","-377.516050473489"
"NOP2","-333.514998650537","-524.65487493638"
"NOP56","-773.657485222802","-981.112211362161"
"NOP58","45.0541246175908","-810.026334897318"
"NOS1","716.044541144385","-145.715269223489"
"NOSIP","-498.979506707177","770.274019106589"
"NOTCH1","350.351212286963","-219.907835141458"
"NOTCH2","1497.7356422186","163.86847864028"
"NOTCH3","1439.56352307798","256.364061220846"
"NOTCH4","-199.598174309716","-17.8976651585481"
"NOXA1","66.0606105566167","-555.574857846536"
"NPAS1","617.791611456885","765.564546450339"
"NPAT","1375.20329358579","-350.226499692239"
"NPC1","369.22007825376","1024.70358453628"
"NPC2","-628.524245476709","-196.811918393411"
"NPDC1","-766.633742547021","-1458.97402776841"
"NPEPL1","-666.228102898584","708.806489809714"
"NPEPPS","-348.323073601709","-619.513334409036"
"NPFF","1491.40910413267","-40.7882520115754"
"NPHP4","-1701.48725817202","333.203309878073"
"NPL","-779.968581414209","44.3901632868865"
"NPM3","-193.619948601709","-576.996366635599"
"NPR1","679.12291028501","-831.113798276224"
"NPTN","-1816.70930407046","658.194429262839"
"NQO1","-1046.08015367983","-61.8501264012239"
"NQO2","-1493.89167711733","795.194307192526"
"NR1D1","-52.0763466119624","854.008149965964"
"NR1D2","-281.698683953271","83.721490725241"
"NR1H3","-1260.78218004702","686.199495180807"
"NR2C1","126.87397077085","-838.725492612161"
"NR2C2AP","806.512497687354","461.829316958151"
"NR2F6","217.965821051612","-1758.1565228856"
"NR3C1","740.181931281104","623.739229067526"
"NR4A1","732.796005988135","1288.31857477065"
"NR4A2","267.850907111182","785.952119692526"
"NR6A1","-486.807082390771","-519.280729428568"
"NRAS","888.515427374854","252.869417055807"
"NRBP1","-451.12968370913","613.800630434714"
"NRBP2","-820.876052117334","-371.180936948099"
"NRCAM","-134.010558342919","-717.394926205911"
"NRD1","889.217880988135","5.59011255141286"
"NRF1","-225.38490221499","-1091.4563275731"
"NRG4","-1369.42524645327","723.724275454245"
"NRGN","-732.541884636865","-285.540006772318"
"NRIP1","325.530777716651","1017.28146539565"
"NRIP3","247.941162848487","972.675569399557"
"NRM","-266.351241326318","-345.68905462388"
"NRN1","401.13414075376","746.509858950339"
"NRN1L","1232.81620862485","1201.03793512221"
"NRP1","481.950943732276","-721.602995053568"
"NRP2","248.930649542823","455.489930971823"
"NRSN2","673.753586554541","-200.695554868021"
"NSA2","657.899704718604","-1496.96291936997"
"NSF","-880.021926140771","163.782350405417"
"NSL1","-669.955825066552","159.467065676413"
"NSMAF","1501.61247327329","923.556978090964"
"NSUN3","1081.46696546079","349.49307428237"
"NSUN4","-813.152724480615","-763.259184018411"
"NSUN7","746.381150031104","678.047822817526"
"NT5C","-691.080947136865","-563.044767514505"
"NT5C2","-949.457106804834","841.715852602682"
"NT5DC1","-828.372145867334","-7.25568975571605"
"NT5DC2","-597.372023797021","-222.996793881693"
"NT5DC3","-465.732955193505","-90.0519696629426"
"NT5E","882.715256476416","622.026704653464"
"NTAN1","-39.6531746148921","-999.377226010599"
"NTHL1","-217.97181627749","-1162.34414495591"
"NTNG2","614.957138800635","1470.59665094253"
"NTSR1","1226.35173108579","233.981340273581"
"NUAK2","-1116.15022203921","-290.856596127786"
"NUB1","585.285874152198","-17.8879681980989"
"NUBP1","476.05146863462","-403.258604184427"
"NUBP2","-1052.0465843439","-608.087675229349"
"NUBPL","-701.060988640771","135.597360476218"
"NUCB2","-1066.23127672671","2.37104211684255"
"NUDC","-1202.96797106265","15.1077860438445"
"NUDCD2","-689.659133172021","-651.628751889505"
"NUDT1","-477.319411492334","-914.652067319193"
"NUDT10","1143.51652600767","1026.81399713393"
"NUDT12","-28.8246834039546","1323.8542193019"
"NUDT13","-156.237868523584","-481.291532651224"
"NUDT14","-826.506423211084","-198.299162045755"
"NUDT15","1592.77043225767","-816.307951108255"
"NUDT16","729.623947882666","-923.049589291849"
"NUDT16L1","-854.997023797021","-970.806547299661"
"NUDT19","-726.953627800927","-606.474393979349"
"NUDT2","-298.888564324365","305.897508486471"
"NUDT22","94.4816062688969","668.535127505026"
"NUDT4P1","599.098435187354","850.301423891745"
"NUDT5","-454.028762078271","-400.960661069193"
"NUDT9","276.580673956885","996.215852602682"
"NUF2","-1373.60578844546","273.087449892721"
"NUFIP1","-325.21073839663","-228.496976987161"
"NUFIP2","869.905869269385","217.397615297995"
"NUMB","631.770676398291","660.17666803237"
"NUMBL","580.68296887876","-709.342619077005"
"NUP107","748.290268683448","857.589631899557"
"NUP133","-190.828917717919","-552.60555853013"
"NUP153","481.730026984229","160.515748842917"
"NUP160","720.483078742041","-1097.74978460435"
"NUP214","-457.694594597802","686.754365786276"
"NUP35","1506.4104469061","658.971834047995"
"NUP37","-607.38148424624","-263.612424985208"
"NUP50","1083.35295178892","455.848756655417"
"NUP62","362.439377570166","-465.275602475443"
"NUP93","570.899399542823","-497.904081479349"
"NUP98","1244.12553479673","-1782.8440228856"
"NUPL1","230.333374762549","887.927583559714"
"NUPL2","-226.829909539209","-661.048063412943"
"NUPR1","-623.143019890771","1121.74069391128"
"NUS1","-1396.80403063296","1325.95651422378"
"NUSAP1","-1354.67536852358","604.642061098776"
"NUTF2","-594.767836785302","80.4698446833709"
"NXF1","383.151657843604","466.983033999167"
"NXPH3","13.5685394048833","-1803.06435979966"
"NXT2","782.685044074073","988.166047915182"
"OAS1","162.704842352881","401.021974428854"
"OAS2","-67.0257942437984","564.410920962057"
"OASL","175.900192999854","1051.84195123549"
"OAT","-655.598891472802","-163.916441098489"
"OAZ1","-1325.80256578921","-415.225217953958"
"OAZ3","-308.118117547021","-776.722868100443"
"OCIAD2","-919.364577507959","-133.650724545755"
"OCLM","1278.69914319517","-223.039304868021"
"OCLN","-194.40133593081","-1149.51748479966"
"OCM","1459.55571057798","-240.956266537943"
"OCRL","-611.02162096499","133.237527712546"
"ODC1","119.871567511573","1397.58993707534"
"ODF2","-1146.2272484064","-446.719205991068"
"OFD1","993.338425421729","149.226724489889"
"OGDH","1101.12345960142","571.037782534323"
"OGFR","824.316147589698","591.345369204245"
"OGG1","-1159.25044176577","-129.445097104349"
"OLFM1","-741.824599480615","1202.99838434096"
"OLFML2A","459.778275275245","-1262.1487103856"
"OLFML2B","-540.563307976709","-165.230802670755"
"OLFML3","-555.964064812646","-361.864744321146"
"OLIG1","1021.61528089048","453.084260805807"
"OLIG2","753.71080091001","524.353669985495"
"OLR1","733.810959601416","1142.86862359878"
"OMA1","-1357.91047594546","53.1927336299041"
"OPA1","706.859116339698","-483.373808041849"
"OPA3","-758.310378289209","180.742074831686"
"OPHN1","-659.914015984521","-823.347074643411"
"OPLAH","784.687424445166","948.187959536276"
"OPRL1","-76.7781975030757","-952.582853452005"
"OPTN","227.855866217627","905.67129693862"
"OR13A1","-1421.11054918765","869.502534731589"
"OR2A9P","312.371170783057","1294.75106988784"
"ORAI1","-29.7255470514156","-607.277006284036"
"ORAOV1","-522.569533562646","457.217225893698"
"ORM1","870.200485968604","600.744172915182"
"ORMDL2","647.749253058448","-103.133756772318"
"ORMDL3","-53.6631462335445","-273.874540463724"
"OS9","-280.845687127099","771.201814516745"
"OSBPL11","-1077.5338890314","881.153169497214"
"OSBPL1A","-170.461592888818","-733.803678647318"
"OSBPL2","343.923630499854","-6.32678045395824"
"OSBPL3","-502.160170769677","-1042.02456487779"
"OSBPL5","-63.6391517877437","-773.034696713724"
"OSBPL6","-197.496276116357","-532.583952084818"
"OSBPL7","-511.667800164209","-727.270536557474"
"OSBPL8","309.450028204932","952.487520083151"
"OSBPL9","-958.819411492334","-1010.85830511216"
"OSCAR","201.327088141456","64.8298338496306"
"OSCP1","-177.445235466943","-783.960966244974"
"OSGEP","-647.907424187646","-167.853574887552"
"OSGEPL1","409.467209601416","-794.498930112161"
"OSGIN2","586.437790656104","754.664338930807"
"OSM","128.277680182471","469.971315249167"
"OSTC","-1166.38264391421","-268.636015073099"
"OSTF1","-125.131118035302","-681.310819760599"
"OSTM1","55.6694057226323","1183.71408258315"
"OTOA","-966.916884636865","167.838685854636"
"OTUB1","262.156082892432","1351.79220758315"
"OTUB2","-41.5973427057124","914.520784243307"
"OTUD1","338.212357306495","792.05606256362"
"OTUD4","812.68443372251","455.575227602682"
"OTUD5","1373.10551526548","383.95254693862"
"OTUD6B","-92.3965904474117","-908.78280462388"
"OVCH1","-1001.61738512515","960.137910708151"
"OVGP1","1119.43888928892","-233.242002621927"
"OVOL1","1234.73783948423","348.66446100112"
"OXA1L","832.133957648291","-460.595976010599"
"OXCT1","-369.304091668115","-81.8802472508332"
"OXER1","169.602623724952","494.50674615737"
"OXR1","894.319748663916","-0.772497311868392"
"OXSM","1238.64567639829","-829.538602963724"
"OXSR1","333.809708380713","808.236543520651"
"OXTR","-891.121535515771","-648.152677670755"
"P2RX4","258.358002448096","822.393525942526"
"P2RX7","654.070297980323","587.052705630026"
"P2RY1","-372.510695672021","-904.246305600443"
"P2RY10","-825.066481804834","1469.20126520034"
"P2RY11","-209.941878533349","-610.389921323099"
"P2RY12","-1298.80793688296","348.847383364401"
"P2RY14","-327.236220574365","-702.995634213724"
"P2RY6","-814.612685418115","-280.826109067239"
"P2RY8","-465.640059685693","-777.087125912943"
"P4HA1","790.30650403501","426.012239321432"
"P4HA2","630.856430792823","-39.4847852147004"
"P4HB","-14.5448257684566","652.421480044089"
"P4HTM","1251.94804456235","673.75186334487"
"PA2G4","-520.93470690249","-623.280607358255"
"PA2G4P4","-615.837905144677","-510.76180853013"
"PAAF1","-357.083480095849","-393.280882016458"
"PABPC1","735.514389777198","-573.754789487161"
"PABPC3","818.671799445166","-1085.25869573716"
"PABPC4","410.238022589698","-769.206266537943"
"PABPN1","-628.613112664209","-101.512434140482"
"PACS1","643.628403449073","-792.479459897318"
"PACS2","-313.213088250146","-727.830412045755"
"PADI4","-1348.15144274233","86.0694330775359"
"PAF1","231.490875983252","495.248994692526"
"PAFAH1B1","-243.603194451318","-225.516904965677"
"PAFAH1B2","287.122666144385","-564.525297299661"
"PAFAH1B3","432.375046515479","-932.283903256693"
"PAFAH2","-1190.61482164858","290.162523134909"
"PAG1","388.100510382666","891.925081118307"
"PAICS","-226.685500359521","-920.722379819193"
"PAK1","-628.289015984521","-590.040189877786"
"PAK1IP1","-813.984206414209","271.423646792136"
"PAK4","548.421890997901","-1777.56228460435"
"PALLD","-61.3686897516109","-804.752592221536"
"PALM2-AKAP2","-582.184462761865","-1082.06789983872"
"PAN3","1161.27543714048","-392.263029233255"
"PANK1","-633.015517449365","29.9486673915007"
"PANK2","-247.665236687646","-882.499967709818"
"PANK4","1359.5969703436","540.094392641745"
"PANX1","262.676239752784","557.163667544089"
"PANX2","761.851792120948","-496.618986264505"
"PAOX","-195.091429924951","-389.136930600443"
"PAPD4","492.803025031104","-460.639372006693"
"PAPD5","-674.776747918115","565.859224184714"
"PAPOLA","-164.373076653466","-111.785917416849"
"PAPOLG","806.587021613135","-388.495237485208"
"PAPSS1","-120.916884636865","1184.69809137221"
"PAPSS2","-96.4184715509273","1057.54239068862"
"PAQR3","357.982498908057","331.210786684714"
"PAQR4","-252.820845818505","-681.223905698099"
"PAQR5","-38.4066459894038","847.884492739401"
"PAQR6","1247.31218030454","838.447236880026"
"PAQR7","-640.75892565249","-622.506071225443"
"PAQR8","208.63511731626","65.2592943751433"
"PARD6A","-1147.83515856265","593.52188287612"
"PARD6B","1337.91801526548","858.589143618307"
"PARK7","-876.02259752749","-316.534483090677"
"PARL","-560.71351549624","-44.8277493870637"
"PARM1","-374.172133660302","-683.546537534036"
"PARN","685.238755011573","-74.0651227391145"
"PARP1","-385.720442986474","-847.32333196763"
"PARP10","283.700943732276","625.389253481589"
"PARP14","431.840622687354","704.410859926901"
"PARP15","-499.41468737124","-50.2067090428254"
"PARP16","1038.26554944517","-150.538969174661"
"PARP2","-1009.11384508608","-901.099027768411"
"PARP3","-294.134474968896","-238.297880307474"
"PARP4","-51.1353370904781","-659.272916928568"
"PARP6","548.880295538916","283.621370180807"
"PARP8","-219.908248162255","-710.436857358255"
"PARP9","75.3146674871587","894.21426568862"
"PARVB","1103.80522229673","-1441.75942815904"
"PARVG","-804.493422722802","55.2451957308867"
"PATL1","513.611557745948","856.033662661276"
"PATZ1","-272.399916863427","-834.220670834818"
"PAX8","-817.873854851709","-1008.16067327622"
"PAXIP1","-605.629592156396","-366.291715756693"
"PBK","-1419.33381578921","819.314424380026"
"PBLD","-588.932326531396","-294.586668149271"
"PBX2","512.162125372901","-890.665006772318"
"PBX3","0.964684271826627","-879.698087827005"
"PBX4","-1127.00996325015","1463.78732477065"
"PBXIP1","-753.878737664209","-240.475309506693"
"PCBD1","-494.995192742334","-789.603910580911"
"PCBD2","-619.062758660302","-472.895353452005"
"PCBP1","270.688919806495","-632.09139837388"
"PCBP2","900.361130499854","-2.04388250473949"
"PCBP3","-425.717482781396","-1460.76382269029"
"PCBP4","1266.4934547186","-613.421415463724"
"PCCA","-681.285048699365","-135.273222104349"
"PCCB","-66.584670281396","-1053.36599554185"
"PCDH12","762.990769171729","1137.71017633315"
"PCDHGC3","306.837357306495","968.362642153464"
"PCF11","752.256760382666","1081.80972467299"
"PCGF1","526.486099982276","732.941560610495"
"PCGF2","515.057083868995","1040.00973688003"
"PCGF3","879.171799445166","-465.903654233255"
"PCGF5","581.252976202979","621.854829653464"
"PCGF6","1387.97148206235","145.256364687643"
"PCID2","1321.48124768735","935.613313540182"
"PCIF1","1162.48967053892","358.711580141745"
"PCK2","374.384995245948","567.441926821432"
"PCM1","1275.37089612485","1041.64261041518"
"PCMTD1","920.141587042823","-301.207426205911"
"PCMTD2","180.028946661963","-694.447904721536"
"PCNA","-1848.31330797671","704.336519106589"
"PCNP","783.182175421729","593.391633852682"
"PCNT","-305.962935662255","-399.700010434427"
"PCNX","372.200974249854","806.743379458151"
"PCNXL3","-112.25680468081","481.992830141745"
"PCOLCE2","-1212.3961937189","121.110364779196"
"PCP2","1421.24528577329","-353.789121762552"
"PCSK5","-597.143935418115","-171.250547543802"
"PCSK6","354.091049933448","1001.82553277846"
"PCSK7","-572.120803093896","-284.495115414896"
"PCTP","-932.509474968896","520.276002749167"
"PCYOX1","-208.094741082177","-160.504743710794"
"PCYOX1L","-560.392165398584","-243.098417416849"
"PCYT2","-531.680983757959","-540.083707944193"
"PDCD1","582.590012335791","391.724153383932"
"PDCD10","105.631520056739","776.085542544089"
"PDCD1LG2","448.361618781104","88.4797533595183"
"PDCD2","-641.474440789209","-1324.77004827622"
"PDCD2L","-597.12367174624","-504.881864682474"
"PDCD4","-1206.40669176577","-1.4559461033723"
"PDCD5","134.94802167417","-623.352995053568"
"PDCD6","-683.076613640771","-419.928709164896"
"PDCD6IP","-500.619033074365","-804.895170346536"
"PDCD7","-446.544112420068","238.99519525405"
"PDCL","-1429.67097399233","938.115999087057"
"PDCL3","-627.191603875146","-101.435865536966"
"PDDC1","-441.399672722802","-583.664274350443"
"PDE1B","-727.860427117334","401.722383364401"
"PDE2A","334.067673468604","-1374.1096478856"
"PDE3B","-449.300124382959","865.556978090964"
"PDE4B","126.845627570166","675.375581606589"
"PDE4D","531.664932990088","721.387300356589"
"PDE4DIP","208.697403693213","723.02530084487"
"PDE6B","-1381.29133532046","-255.325986996927"
"PDE6G","-425.877394890771","130.351594790182"
"PDE6H","-246.94544908999","762.959565981589"
"PDE7A","347.667069220557","764.893892153464"
"PDE7B","-777.141005730615","-1159.16274847154"
"PDE8A","1038.47563245298","-14.5295697605989"
"PDE8B","977.362961554541","107.667383059225"
"PDE9A","-953.438369011865","-307.032041684427"
"PDGFA","672.629685187354","260.58275018569"
"PDGFC","-31.2716514825679","-822.23299993638"
"PDGFRA","1174.38493421079","267.149064882956"
"PDGFRB","384.525955939307","592.704622133932"
"PDHB","-519.185439324365","-679.501127377786"
"PDIA4","-573.234816765771","-293.538969174661"
"PDIA5","-720.696242547021","-266.699766293802"
"PDIA6","-782.985793328271","-375.366483823099"
"PDIK1L","539.683151984229","-373.23983587388"
"PDK1","-176.040099358544","844.775056704245"
"PDK2","-404.024398064599","-190.740141049661"
"PDK3","255.717026495948","1022.81259332534"
"PDK4","-933.333571648584","294.21182428237"
"PDLIM1","-638.496047234521","101.57359872695"
"PDLIM2","-503.109450554834","-373.999052182474"
"PDLIM4","1173.13359143735","412.434694155417"
"PDLIM5","-313.503188347802","540.783906801901"
"PDLIM7","1064.47074964048","306.250062807761"
"PDP2","794.070969367041","-360.138578549661"
"PDPK1","-809.233718132959","265.181962832175"
"PDPN","957.07359387876","1707.24081598159"
"PDPR","101.583084845557","-1278.86794866685"
"PDRG1","1088.30436780454","591.898164614401"
"PDS5B","-306.406325554834","-1493.6682416356"
"PDSS1","-901.950026726709","466.326997622214"
"PDXK","429.468643927588","-601.007841244974"
"PDXP","-469.768935418115","-862.083524838724"
"PDZD11","-2086.68586657046","687.293916567526"
"PDZD2","-1072.04890367983","-41.6881696141145"
"PDZD7","826.693527960791","-252.257230893411"
"PDZD8","959.878952765479","-1076.48025335435"
"PEA15","-120.553054070459","-587.516569272318"
"PEAR1","971.844406867041","35.1647966944793"
"PEBP1","-465.990950798974","-432.562254086771"
"PECR","-805.536513543115","4.51260934706715"
"PELI1","-168.995009636865","572.975435122214"
"PELI2","883.069748663916","-73.6696149266145"
"PELI3","-750.714064812646","557.023012026511"
"PELO","399.442642951026","400.715120180807"
"PELP1","44.0721156835698","-903.839201108255"
"PEMT","514.181565070166","-1087.79043401841"
"PEPD","-888.239333367334","-206.750211850443"
"PER2","-386.52455065249","-36.8196088230989"
"PER3","-177.612426018701","-880.299589291849"
"PES1","-661.026076531396","-1037.08059515122"
"PEX10","-186.123915886865","-1255.6692181981"
"PEX11B","-441.110244011865","-314.674986020364"
"PEX13","1038.92210462095","1141.98202691909"
"PEX14","-451.151137566552","1301.70541559096"
"PEX19","964.555710577979","760.734468325339"
"PEX3","615.385971808448","-1951.28945745591"
"PEX5L","-1175.10725328921","-315.086454526224"
"PEX6","133.774353766456","-1157.91152776841"
"PEX7","-1118.15620348452","311.334092959128"
"PFAS","-387.618392205224","-390.607725278177"
"PFDN1","13.289799475684","560.296174868307"
"PFDN5","-1065.99336168765","44.8957098567107"
"PFKFB2","-660.569716668115","-81.1041699803254"
"PFKFB3","63.9741180181645","664.18789850112"
"PFKFB4","918.364548468604","359.665559633932"
"PFKL","-382.662917351709","-1054.10928167466"
"PFKM","-725.209853386865","-152.812498227396"
"PFKP","984.259506964698","-1011.50845159654"
"PFN1","-481.759169793115","-400.683317319193"
"PGA3","-391.824477410302","-528.583768979349"
"PGA4","-472.984206414209","-676.798795834818"
"PGA5","-347.273207879052","-746.537565366068"
"PGAM1","349.940811896338","842.410188540182"
"PGAM2","242.464569830909","-961.214140073099"
"PGAM4","126.615517401709","549.003358706198"
"PGAM5","-174.48873827456","-880.269559994974"
"PGAP3","-711.260939812646","-218.077940121927"
"PGBD1","-325.236769890771","-399.97811712388"
"PGBD2","746.011032843604","867.409822329245"
"PGBD4","172.698349738135","559.486635073386"
"PGBD5","720.940598273291","605.380830630026"
"PGD","154.672280097022","727.448823794089"
"PGK1","418.44029309751","699.996675356589"
"PGLS","-910.473708367334","244.460817202292"
"PGM1","-1226.34297106265","226.340867861471"
"PGM2L1","-186.284758782373","-413.018003598489"
"PGM3","259.534088873877","1599.70993219253"
"PGM5","482.966141486182","461.952577456198"
"PGM5P2","-113.276534295068","595.155488833151"
"PGP","-536.004409050927","-677.007230893411"
"PGS1","107.947449469581","612.811189516745"
"PHACTR1","-675.758315300927","-269.504545346536"
"PHACTR2","-1169.64558336733","74.1110552394011"
"PHB","-781.997573113427","-583.836698666849"
"PHC1","-471.31556627749","-978.585600034036"
"PHC2","-223.46855089663","1011.61911188003"
"PHC3","791.004624152198","257.148546084128"
"PHF1","1001.04997327329","657.537690981589"
"PHF10","988.570969367041","-384.116422787943"
"PHF12","982.587509894385","-41.0343457615754"
"PHF13","1480.32048108579","-240.406034604349"
"PHF19","517.816361212745","-735.934721127786"
"PHF20","-196.924132561669","-132.093580380716"
"PHF20L1","1699.70231702329","-169.255857602396"
"PHF21A","697.48375012876","482.142183169089"
"PHF23","-186.501448845849","-599.473173276224"
"PHF3","1366.5754859686","286.894807680807"
"PHF5A","286.72432019712","613.818391665182"
"PHF7","729.69322278501","1013.26516900893"
"PHF8","843.494431281104","-123.155073300638"
"PHGDH","764.780869269385","738.405610903464"
"PHIP","689.012680792823","174.549531801901"
"PHKA1","-1376.59895250796","-514.390348569193"
"PHKA2","368.365708136573","1184.6159380519"
"PHKB","-261.185622429834","-328.957059994974"
"PHLDA2","248.079056525245","-395.535337582864"
"PHLDA3","206.075943732276","1128.32138238784"
"PHLDB1","212.870301032081","679.046541079245"
"PHLDB3","-77.3109581231929","-844.097684994974"
"PHLPP1","303.030838751807","-4.33443273667308"
"PHLPP2","859.89195325376","-494.650358334818"
"PHOSPHO1","542.437912726416","-930.09872259263"
"PHOSPHO2","-1339.94819567202","616.962861880026"
"PHPT1","-630.442092156396","-339.322324887552"
"PHRF1","196.251847052588","549.632325991354"
"PHTF1","-1203.06367418765","-248.672666684427"
"PHTF2","-1294.52766344546","-1011.92751897935"
"PHYH","-452.661727166162","-289.997129575052"
"PHYHIP","950.70445325376","-133.237440243997"
"PI4K2A","-1321.79621813296","-1004.89309515122"
"PI4K2B","584.794602179541","1361.33920465346"
"PI4KAP1","612.409409308448","371.88272271987"
"PI4KAP2","176.709732794776","1232.01767145034"
"PI4KB","-457.192610955224","-2.86330999497386"
"PIAS1","-474.880751824365","389.039644106589"
"PIAS2","54.8613860845708","265.891160830221"
"PIAS3","-845.278273797021","-782.531217709818"
"PIBF1","1047.71690442564","-559.443632260599"
"PICALM","-39.2000877618648","-852.721403256693"
"PICK1","-728.880385613427","-468.676603452005"
"PID1","-729.503920769677","1341.60202203628"
"PIF1","40.6519115209721","1322.04477105971"
"PIGA","606.188278937354","606.242158755026"
"PIGF","-604.936476922021","281.996202334128"
"PIGG","476.356034064307","-465.52255071763"
"PIGH","703.745651984229","972.892427309714"
"PIGL","1480.42533948423","-179.589628354349"
"PIGM","-592.402297234521","637.788240297995"
"PIGO","-1323.32990953921","-728.599577084818"
"PIGQ","-632.100295281396","-19.7171918309114"
"PIGR","852.560776495948","687.128511294089"
"PIGU","-396.868666863427","-541.439359799661"
"PIGW","-746.611098504052","-199.628324643411"
"PIGX","-1542.74177477358","561.747743471823"
"PIGY","-1058.72883532046","756.920503481589"
"PIGZ","-285.52714464663","-790.800260678568"
"PIK3AP1","317.774643683448","916.392366274557"
"PIK3C2B","-1245.42036364077","-626.095121518411"
"PIK3CB","693.560776495948","581.373750551901"
"PIK3CG","-954.239699578271","-260.320249692239"
"PIK3IP1","-149.607939934716","-243.141904965677"
"PIK3R1","-234.472121453271","-644.670072690286"
"PIK3R2","-727.83363268374","-492.42538274888"
"PIK3R3","-108.20748827456","553.458619936667"
"PIK3R5","883.50328137876","-425.915891782083"
"PILRA","-262.404830193505","111.047578676901"
"PIM1","296.244889044776","856.531831606589"
"PIM2","-1048.61176989077","-504.058866635599"
"PIN1","-811.749465203271","-1146.41128362779"
"PIN4","-1109.99616930483","155.032045229636"
"PINK1","-997.449782586084","-111.686887875833"
"PIP","-660.061843132959","-471.646513119974"
"PIP4K2C","727.951645636573","845.781831606589"
"PIP5K1A","108.444206976905","-244.083494321146"
"PIP5K1B","-354.047774529443","839.008577212057"
"PIP5K1C","-930.374343132959","-469.95370306138"
"PIP5KL1","424.288529181495","-513.994840756693"
"PIPOX","-387.418898797021","-729.786283627786"
"PIPSL","-690.056594109521","-947.034940854349"
"PISD","-995.338576531396","-625.089201108255"
"PITPNA","-813.841750359521","-757.587553159036"
"PITPNC1","-191.350341057763","1141.51767145034"
"PITPNM1","-387.370284295068","-482.040311948099"
"PITPNM2","-600.840285515771","-377.312254086771"
"PITRM1","-448.208052849755","-858.406950131693"
"PITX1","989.828781867041","835.934419497214"
"PIWIL2","699.343430304541","496.038942202292"
"PIWIL4","510.83857800962","802.383394106589"
"PJA1","244.081482672706","1237.12887750503"
"PJA2","884.197739386573","71.4106682383635"
"PKD1","-93.4175255060054","-644.945097104349"
"PKD1L1","-44.690383172021","585.35733209487"
"PKD1L3","-344.782546257959","-9.51263250473949"
"PKD2","260.509888434424","-902.748808041849"
"PKD2L1","-705.575881218896","1072.61294732924"
"PKIA","-998.958693718896","103.483312472067"
"PKIB","-991.107741570459","-353.78622259263"
"PKMYT1","-1503.43208239077","341.067506655417"
"PKN1","-367.616927361474","-389.262846127786"
"PKP2","-900.225417351709","-441.390958920755"
"PLA2G12A","-180.233000969873","-166.402555600443"
"PLA2G15","-1107.64192125796","-107.600095883646"
"PLA2G4A","639.574875617041","-269.338346616068"
"PLA2G4C","428.242783331885","894.568940981589"
"PLA2G4E","422.142411017432","-66.187818661966"
"PLA2G6","66.1843898534917","-633.541349545755"
"PLA2G7","-838.730666375146","508.905153139792"
"PLAC8","118.592568182959","-356.656431332864"
"PLAGL1","-1160.80879137515","222.551240786276"
"PLAGL2","404.223282599463","862.134614809714"
"PLAU","-398.491378045068","-570.138578549661"
"PLAUR","297.134232306495","782.844209536276"
"PLB1","-869.599440789209","-138.041639462747"
"PLCB1","-195.570693230615","-461.452421323099"
"PLCB2","-733.49427721499","-516.422147885599"
"PLCB3","162.868973517432","-854.715849057474"
"PLCD1","728.951706671729","248.586412295065"
"PLCD3","1895.75260999204","-1447.43557561997"
"PLCG1","-250.558303093896","-655.356779233255"
"PLCG2","-618.54017565249","-289.587461606302"
"PLCH1","-453.442733025537","672.556672915182"
"PLCH2","-653.486647820459","-514.304594174661"
"PLCL1","-573.658156609521","173.979265078268"
"PLCXD1","1391.21110608579","198.762788637839"
"PLD1","-93.773635125146","-294.680936948099"
"PLD2","-135.484236931787","-842.986234799661"
"PLD6","812.635788702979","128.170328005514"
"PLEK","848.616928839698","621.105806215964"
"PLEKHA1","282.515732550635","-1150.4016400731"
"PLEKHA2","1056.04631116392","79.0978239619353"
"PLEKHA5","-115.578887200341","-961.891142026224"
"PLEKHA6","123.573792243018","-16.4018994725129"
"PLEKHA7","84.0011146307133","786.75283990737"
"PLEKHA8","753.124008917823","64.3523520075896"
"PLEKHB1","-223.468123650537","159.390436037741"
"PLEKHB2","-934.697646355615","-1115.3235150731"
"PLEKHF1","899.843857550635","657.963228090964"
"PLEKHF2","176.227722907081","-1191.34084905747"
"PLEKHG1","-782.715163445459","-760.86239446763"
"PLEKHG2","197.768509650245","490.673036440573"
"PLEKHG3","621.645066046729","376.66885553237"
"PLEKHG5","-21.4425728082515","-955.782499448099"
"PLEKHH3","-121.741896843896","-546.77401556138"
"PLEKHM1","-983.169265007959","48.0739210688689"
"PLEKHN1","780.80845716001","-104.651441708841"
"PLEKHO1","700.614670538916","1043.90622125503"
"PLEKHO2","-1580.79255602358","-448.829618588724"
"PLGLB1","103.838330054297","303.721376284323"
"PLIN2","-583.09876940249","1373.15963922378"
"PLIN5","-440.861891961084","163.624635561667"
"PLK3","113.820374274268","1039.12729059096"
"PLK4","-1328.87947008608","504.178560122214"
"PLOD1","-801.572951531396","-280.224241391458"
"PLP2","342.205734992041","91.9815424525359"
"PLS1","-1737.99995348452","624.74356256362"
"PLSCR1","323.133927130713","664.245820864401"
"PLSCR3","-144.967375969873","-721.182890073099"
