from	to
C9orf91	SLC15A4
C9orf91	HDAC4
C9orf91	GTPBP2
C9orf91	FCGR2A
C9orf91	CLN5
C9orf91	PHLDB1
C9orf91	FAM92A1
C9orf91	RPA2
C9orf91	DDHD1
C9orf91	ELMOD2
C9orf91	GBP6
C9orf91	TUFT1
GABARAPL1	BTN3A1
GABARAPL1	NUMB
GABARAPL1	SERTAD2
GABARAPL1	MYADM
GABARAPL1	ST6GALNAC3
GABARAPL1	IQSEC1
GABARAPL1	GTPBP2
GABARAPL1	FTH1
GABARAPL1	USP25
GABARAPL1	LRRC8B
GABARAPL1	ZNF410
GABARAPL1	YTHDF3
GABARAPL1	SYT12
GABARAPL1	C4B
GABARAPL1	VEGFA
GABARAPL1	TEAD3
GABARAPL1	CHST6
WBP1	STAU2
WBP1	RAP2A
WBP1	KLHDC2
WBP1	PGM2L1
WBP1	TTF2
WBP1	OSBPL6
WBP1	PCNT
WBP1	RNF141
WBP1	CBX1
WBP1	SNX1
WBP1	WDR91
WBP1	ZBTB47
WBP1	FAM122B
WBP1	RNPC3
WBP1	INTU
WBP1	PARP4
WBP1	SDHC
WBP1	ARSB
WBP1	ARMCX6
WBP1	DSTN
WBP1	RPA1
WBP1	NUP133
WBP1	AMIGO1
WBP1	ZC3HC1
WBP1	TJAP1
AKIRIN2	RCN1
AKIRIN2	TSPYL1
AKIRIN2	TAF7
AKIRIN2	LRRC23
AKIRIN2	FAM175B
AKIRIN2	DYM
AKIRIN2	EBAG9
AKIRIN2	MED23
AKIRIN2	FRS2
AKIRIN2	RHBDD1
AKIRIN2	MRPL18
AKIRIN2	CDC42SE2
AKIRIN2	CCNK
AKIRIN2	TFR2
KIF15	NDC80
KIF15	EXO1
KIF15	NUF2
KIF15	RAD51
KIF15	KIF14
KIF15	CDCA5
KIF15	GTSE1
KIF15	GREB1
KIF15	PKMYT1
BIRC5	NDC80
BIRC5	CENPM
BIRC5	TROAP
BIRC5	DTL
BIRC5	CKAP2L
BIRC5	GMNN
BIRC5	NUSAP1
BIRC5	MMP2
BIRC5	MYBL2
BIRC5	BUB1B
BIRC5	MCM10
BIRC5	KIF4A
BIRC5	NEK2
BIRC5	SKA1
BIRC5	E2F8
BIRC5	HELLS
BIRC5	CLSPN
BIRC5	KIF18B
BIRC5	CENPE
BIRC5	SPC25
FKBP8	TPM3
FKBP8	PEX5L
FKBP8	RIC8B
FKBP8	NUAK2
FKBP8	PRR22
FKBP8	SH2D4B
FKBP8	RABGAP1L
FKBP8	COQ7
FKBP8	APOBEC3C
GSTM3	DNAL1
GSTM3	RCC2
GSTM3	ZNF563
GSTM3	RWDD3
GSTM3	PROM2
GSTM3	SLC9A3R2
GSTM3	WDR77
GSTM3	ATP5S
GSTM3	ATG10
GSTM3	RAP1GDS1
STAU2	RAP2A
STAU2	KLHDC2
STAU2	PGM2L1
STAU2	TTF2
STAU2	OSBPL6
STAU2	PCNT
STAU2	RNF141
STAU2	CBX1
STAU2	SNX1
STAU2	WDR91
STAU2	ZBTB47
STAU2	FAM122B
STAU2	RNPC3
STAU2	INTU
STAU2	PARP4
STAU2	SDHC
STAU2	ARSB
STAU2	ARMCX6
STAU2	DSTN
STAU2	RPA1
STAU2	NUP133
STAU2	AMIGO1
STAU2	ZC3HC1
STAU2	PLTP
STAU2	KANK2
STAU2	ELK3
STAU2	ASPH
STAU2	RBBP9
STAU2	DCUN1D1
STAU2	TJAP1
STAU2	GLUD1
NEK7	MN1
NEK7	CENPJ
NEK7	ZNF646
NEK7	SLC35A4
NEK7	HERPUD2
NEK7	AP1G1
NEK7	POLR2A
NEK7	GSK3B
NEK7	HDLBP
NEK7	TFE3
NEK7	GJD3
NEK7	LATS2
NEK7	FUCA2
NEK7	BEGAIN
KIAA0141	TXNRD2
KIAA0141	CHCHD7
KIAA0141	SLC2A8
KIAA0141	SHCBP1
KIAA0141	SH2B3
KIAA0141	QDPR
KIAA0141	CUTA
KIAA0141	FABP3
KIAA0141	MBNL3
KIAA0141	DUSP3
KIAA0141	DMXL1
KIAA0141	MFGE8
KIAA0141	DAPK1
KIAA0141	CUX2
KIAA0141	TTC31
KIAA0141	SULT1B1
KIAA0141	TMEM99
KIAA0141	ATRN
KIAA0141	BCCIP
KIAA0141	DCBLD2
KIAA0141	ZBED3
KIAA0141	SIRPB2
KIAA0141	ZFYVE27
KIAA0141	LSM2
SCCPDH	SMAD7
SCCPDH	IQCG
SCCPDH	SYNCRIP
SCCPDH	ADAMTS5
SCCPDH	PSMC3
SCCPDH	RAD51
SCCPDH	POMGNT1
SCCPDH	PQBP1
SCCPDH	CHAC2
PRKAA1	ZNF573
PRKAA1	SLC25A10
PRKAA1	KIFC1
PRKAA1	ARL6IP5
PRKAA1	ABL1
PRKAA1	ABCB10
PRKAA1	FAM173B
PRKAA1	MBNL3
PRKAA1	MAN1A2
PRKAA1	CHD1L
PRKAA1	DTX1
PRKAA1	NUP37
PRKAA1	CROT
PRKAA1	COX19
PRKAA1	KIAA0196
PRKAA1	SWAP70
PRKAA1	SNX24
PRKAA1	ALKBH4
PRKAA1	FAM65A
PRKAA1	VHL
PRKAA1	CD3E
PRKAA1	AGPAT3
PRKAA1	HLA-DQB2
PRKAA1	POLE3
PRKAA1	OLFML3
PRKAA1	C5orf42
PRKAA1	SLC16A7
PRKAA1	ATG4C
PRKAA1	WDFY3
PRKAA1	EXOC6
PRKAA1	SGK3
STUB1	LMAN2
STUB1	NDUFA13
STUB1	DCTN5
STUB1	ZNF33A
STUB1	MSN
STUB1	ARAP2
STUB1	NANP
STUB1	RABGGTA
STUB1	NADSYN1
DHRS2	VARS2
DHRS2	PPP1R10
DHRS2	TMCC2
DHRS2	AMIGO2
COL24A1	VARS2
COL24A1	PPP1R10
COL24A1	TMCC2
MPDU1	ZDHHC14
MPDU1	CYB5R3
MPDU1	GAB3
MPDU1	AES
MPDU1	EARS2
MPDU1	CHCHD5
MPDU1	LCTL
MPDU1	CHCHD6
MPDU1	MED27
MPDU1	AFAP1L1
MPDU1	BACE1
MPDU1	UCP2
MPDU1	SIPA1L1
MPDU1	ABHD6
MPDU1	FAM124B
C19orf48	TRAF7
C19orf48	AES
C19orf48	EARS2
C19orf48	ITPKB
C19orf48	PAFAH1B2
C19orf48	MED27
C19orf48	KPNA1
C19orf48	TNKS2
MCOLN1	C10orf32
MCOLN1	SYS1
MCOLN1	THOP1
MCOLN1	ACAA1
MCOLN1	CXorf38
MCOLN1	DPP3
MCOLN1	COMMD1
MCOLN1	CRYBB1
MCOLN1	ECH1
MCOLN1	SNRPE
MCOLN1	EFTUD2
MCOLN1	KIF16B
MCOLN1	CTSB
MCOLN1	CLN6
MCOLN1	ACADVL
MCOLN1	SAE1
MCOLN1	PARP15
MCOLN1	RUNDC3B
MCOLN1	NCF4
MCOLN1	UROD
MCOLN1	ZNF107
MCOLN1	MFSD9
BMF	CXorf38
BMF	CUX2
BMF	CCDC88B
BMF	CD28
BMF	WDR63
SMAD6	ZNF589
SMAD6	PEA15
SMAD6	ASB8
SMAD6	HMGCS1
SMAD6	HARS2
SMAD6	ZNF706
SMAD6	SNX30
SMAD6	LRP3
SMAD6	MLH3
SMAD6	CMTM4
SMAD6	HDAC3
SMAD6	APCDD1
SMAD6	PTRH2
SMAD6	HARS
SMAD6	TMLHE
SMAD6	PIP5K1A
SMAD6	FAM58A
SMAD6	NCSTN
SMAD6	COMTD1
SMAD6	MYL9
ROGDI	PEA15
ROGDI	WDR6
ROGDI	HMGCS1
ROGDI	HARS2
ROGDI	PREPL
ROGDI	RASSF1
ROGDI	RFX1
ROGDI	HLA-DRB6
ROGDI	ST3GAL2
ROGDI	KCNK6
ROGDI	ASMTL
ROGDI	MLH3
ROGDI	APCDD1
ROGDI	SAMD1
ROGDI	HARS
ROGDI	RPS27A
ROGDI	PUS1
ROGDI	PIP5K1A
ROGDI	FAM58A
ROGDI	C12orf45
ROGDI	ZCCHC24
ROGDI	SYNGR3
ROGDI	NCSTN
ROGDI	COMTD1
ROGDI	NUDT13
ROGDI	LDB1
ROGDI	LIMD2
ROGDI	RASA4
ROGDI	IL16
ROGDI	MYL9
ROGDI	ZNF710
ROGDI	CNN2
ROGDI	ABCA7
ROGDI	TBC1D22A
ROGDI	SCRN2
ROGDI	CAMKK2
ROGDI	EXOC3
ROGDI	PPP1R9B
ZNF792	DOCK10
ZNF792	TIGD5
ZNF792	NIPA1
ZNF792	HYLS1
ZNF792	ZNF589
ZNF792	TTYH2
ZNF792	SNRPN
ZNF792	PEA15
ZNF792	TRIM68
ZNF792	HMGCS1
ZNF792	HARS2
ZNF792	ZNF706
ZNF792	SUMO2
ZNF792	FIZ1
ZNF792	ZNF512
ZNF792	BUB3
ZNF792	SNAPC4
ZNF792	PHF23
ZNF792	GSPT2
ZNF792	SLC25A17
ZNF792	GTPBP3
ZNF792	FXYD2
ZNF792	MZF1
ZNF792	AGGF1
ZNF792	LRRC14
ZNF792	C5orf28
ZNF792	HARS
ZNF792	EIF3C
ZNF792	CLIC3
ZNF792	TMLHE
ZNF792	ZNF212
ZNF792	ZNF512B
ZNF792	POMT2
ZNF792	RFK
ZNF792	EIF2AK1
ZNF792	KBTBD11
ZNF792	PIP5K1A
ZNF792	TBC1D13
ZNF792	FAM58A
ZNF792	KDM3B
ZNF792	CPSF4
ZNF792	ACAD9
ZNF792	ZNF835
ZNF792	ABCA3
ZNF792	TRMT12
ZNF792	ZDHHC7
ZNF792	CBL
ZNF792	CRTAP
ZNF792	SERAC1
ZNF792	RPL35
ZDHHC14	CRCP
ZDHHC14	SNAPC1
ZDHHC14	EIF4G3
ZDHHC14	PCSK5
ZDHHC14	EXOC7
ZDHHC14	SRD5A3
ZDHHC14	PABPN1
ZDHHC14	HADHB
ZDHHC14	TMEM67
ZDHHC14	CHCHD6
ZDHHC14	BACE1
ZDHHC14	UCP2
ZDHHC14	CYFIP2
ZDHHC14	FAM124B
ZDHHC14	ATG4A
ZDHHC14	RCOR1
PNMA3	CRCP
PNMA3	SNAPC1
PNMA3	HS3ST2
PNMA3	HADHB
PNMA3	CROT
PNMA3	UBE2B
PNMA3	ASB13
PNMA3	SDS
PNMA3	RCOR1
PNMA3	XPO5
SLC20A1	PDXK
SLC20A1	RAB38
SLC20A1	PEMT
SLC20A1	ASTN2
SLC20A1	MARS2
SLC20A1	CSPG4
BPI	RSPO3
BPI	APOO
BPI	TARS
BPI	DYRK3
BPI	LPGAT1
BPI	HOMER1
BPI	EGR3
BPI	ERLIN1
LHFPL2	MPZL1
LHFPL2	APOO
LHFPL2	MLYCD
LHFPL2	PAQR5
LHFPL2	STRN3
ATP1B1	APOO
ATP1B1	RAB22A
ATP1B1	PTGER2
HCN3	DOCK10
HCN3	TIGD5
HCN3	TXNRD2
HCN3	NIPA1
HCN3	HYLS1
HCN3	ZNF516
HCN3	TTYH2
HCN3	ABHD15
HCN3	SNRPN
HCN3	YPEL1
HCN3	MMACHC
HCN3	UBL3
HCN3	TRIM68
HCN3	IKBKB
HCN3	P2RY14
HCN3	SH2B3
HCN3	SLC25A42
HCN3	BCL9
HCN3	CDK10
HCN3	RNF125
HCN3	MPHOSPH9
HCN3	WDR75
HCN3	ZNF512
HCN3	BUB3
HCN3	SNAPC4
HCN3	VDAC3
HCN3	GSPT2
HCN3	TGOLN2
HCN3	GTPBP3
HCN3	MZF1
HCN3	AGGF1
HCN3	GNL2
HCN3	LRRC14
HCN3	HNRNPUL2
HCN3	CLIC3
HCN3	TROVE2
HCN3	METTL3
HCN3	MYO1C
HCN3	POMT2
HCN3	TBC1D13
HCN3	ANK1
HCN3	ZNF705A
HCN3	CPSF4
HCN3	ACAD9
HCN3	ZNF835
HCN3	ABCA3
HCN3	MCM3
HCN3	TRMT12
HCN3	ACTR2
HCN3	TMEM30A
HCN3	ZDHHC7
HCN3	ACTL6A
ZFPM1	RASGRP1
ZFPM1	GMEB1
ZFPM1	AHI1
ZFPM1	PRDX5
ZFPM1	USF1
ZFPM1	PFKFB3
ZFPM1	IL32
ZFPM1	SOX13
ZFPM1	AKAP2
ZFPM1	RBMS1
ZFPM1	STAG3
ZFPM1	CANT1
ZFPM1	ZSCAN5A
ZFPM1	RHOQ
ZFPM1	CAPNS2
ZFPM1	RAB42
ZFPM1	GLRX2
ZFPM1	RASA2
ZFPM1	PGS1
ZFPM1	SLC8A1
ZFPM1	YIPF1
ZFPM1	PSMD4
ZFPM1	NUDT22
ZFPM1	NFKBIA
ZFPM1	TRPS1
ZFPM1	SRGN
CHCHD10	PDLIM7
CHCHD10	CINP
CHCHD10	MYNN
CHCHD10	UQCRH
CHCHD10	FBXL14
CHCHD10	LRCH1
CHCHD10	DCST2
CHCHD10	PDE8B
CHCHD10	SLC22A18
RHBDL3	ZNF589
RHBDL3	YPEL1
RHBDL3	ZNF706
RHBDL3	LRP3
RHBDL3	PHF23
RHBDL3	CMTM4
RHBDL3	C5orf28
RHBDL3	TMLHE
RHBDL3	EIF2AK1
RHBDL3	C6orf203
RHBDL3	MGAT2
RHBDL3	CBL
RHBDL3	XKR3
TUBB3	RPL31
TUBB3	TRPV2
TUBB3	SPIN4
TUBB3	PPM1M
TUBB3	IMPDH1
TUBB3	AHNAK
TUBB3	RPL27
TUBB3	HIGD2A
TUBB3	ARHGEF17
TUBB3	OSBPL1A
TUBB3	DNAJC4
TUBB3	CHDH
TUBB3	UBAP2L
TUBB3	CROCC
TUBB3	TRAPPC9
TUBB3	FLNA
TUBB3	RPS14
TUBB3	AGAP2
TUBB3	SAMD13
RPS18	TMEM44
RPS18	RPL31
RPS18	CPSF1
RPS18	SPIN4
RPS18	PPM1M
RPS18	SLC25A43
RPS18	TMSB4Y
RPS18	HPRT1
RPS18	RPL27
RPS18	FHL3
RPS18	EIF4ENIF1
RPS18	FBXW9
RPS18	DNAJC4
RPS18	FLNA
FADS1	SPIN4
FADS1	RPL27
FADS1	ARHGEF17
FADS1	RPS14
DOCK10	TIGD5
DOCK10	NIPA1
DOCK10	HYLS1
DOCK10	TTYH2
DOCK10	SMARCAD1
DOCK10	SNRPN
DOCK10	YPEL1
DOCK10	MMACHC
DOCK10	KTN1
DOCK10	UBL3
DOCK10	TRIM68
DOCK10	P2RY14
DOCK10	SLC25A42
DOCK10	TARBP1
DOCK10	BCL9
DOCK10	CDK10
DOCK10	RNF125
DOCK10	SUMO2
DOCK10	FAM83H
DOCK10	PIGU
DOCK10	NUPL2
DOCK10	FIZ1
DOCK10	WDR75
DOCK10	ZNF512
DOCK10	BUB3
DOCK10	SNAPC4
DOCK10	VDAC3
DOCK10	ARL2
DOCK10	GSPT2
DOCK10	SLC25A17
DOCK10	TGOLN2
DOCK10	GTPBP3
DOCK10	FXYD2
DOCK10	MZF1
DOCK10	AGGF1
DOCK10	GNL2
DOCK10	LRRC14
DOCK10	HNRNPUL2
DOCK10	FAM189B
DOCK10	EIF3C
DOCK10	CLIC3
DOCK10	TROVE2
DOCK10	METTL3
DOCK10	ZNF212
DOCK10	MYO1C
DOCK10	ZNF512B
DOCK10	PARP8
DOCK10	POMT2
DOCK10	RFK
DOCK10	KBTBD11
DOCK10	NHP2L1
DOCK10	TBC1D13
DOCK10	ANK1
DOCK10	ZDHHC1
DOCK10	ZNF705A
DOCK10	KDM3B
DOCK10	C5orf56
DOCK10	CPSF4
DOCK10	DDX51
DOCK10	ACAD9
DOCK10	ZNF835
DOCK10	ABCA3
DOCK10	TRMT12
DOCK10	ZDHHC7
DOCK10	ACTL6A
DOCK10	RPL35
DOCK10	PRSS3
DOCK10	TTN
PPDPF	MARK2
PPDPF	TATDN3
PPDPF	TNFRSF10C
PPDPF	KIAA0226
PPDPF	MRPS2
PPDPF	ITPKB
PPDPF	PAFAH1B2
PPDPF	RPS21
PPDPF	CDS2
PHLDA2	MARK2
PHLDA2	PAFAH1B2
PHLDA2	COMT
AOC3	MYO1F
AOC3	BBX
AOC3	HMOX2
AOC3	NRP2
AOC3	ASAH1
AOC3	SARDH
AOC3	XBP1
AOC3	NIN
AOC3	CYGB
AOC3	ERAP1
AOC3	TMEM222
AOC3	LYN
AOC3	UHRF1
AOC3	SCAMP4
AOC3	TSGA10
AOC3	CCDC122
AOC3	TSG101
PTGES2	PSEN1
PTGES2	IDH3G
PTGES2	HOOK2
PTGES2	RNF216
PTGES2	TBC1D10A
ESCO1	CCDC14
ESCO1	SPAG5
ESCO1	HHAT
ESCO1	USP32
ESCO1	SLC35A1
ESCO1	EHBP1
ESCO1	HECTD3
TIGD5	NIPA1
TIGD5	HYLS1
TIGD5	TTYH2
TIGD5	SMARCAD1
TIGD5	SNRPN
TIGD5	YPEL1
TIGD5	MMACHC
TIGD5	KTN1
TIGD5	UBL3
TIGD5	TRIM68
TIGD5	P2RY14
TIGD5	SLC25A42
TIGD5	TARBP1
TIGD5	BCL9
TIGD5	CDK10
TIGD5	RNF125
TIGD5	SUMO2
TIGD5	FAM83H
TIGD5	PIGU
TIGD5	NUPL2
TIGD5	FIZ1
TIGD5	WDR75
TIGD5	ZNF512
TIGD5	BUB3
TIGD5	SNAPC4
TIGD5	SPSB3
TIGD5	VDAC3
TIGD5	ARL2
TIGD5	GSPT2
TIGD5	SLC25A17
TIGD5	TGOLN2
TIGD5	GTPBP3
TIGD5	FXYD2
TIGD5	MZF1
TIGD5	AGGF1
TIGD5	GNL2
TIGD5	LRRC14
TIGD5	HNRNPUL2
TIGD5	FAM189B
TIGD5	EIF3C
TIGD5	CLIC3
TIGD5	TROVE2
TIGD5	METTL3
TIGD5	ZNF212
TIGD5	MYO1C
TIGD5	ZNF512B
TIGD5	PARP8
TIGD5	POMT2
TIGD5	RFK
TIGD5	KBTBD11
TIGD5	NHP2L1
TIGD5	EFHD2
TIGD5	TBC1D13
TIGD5	ANK1
TIGD5	ZDHHC1
TIGD5	ZNF705A
TIGD5	KDM3B
TIGD5	C5orf56
TIGD5	CPSF4
TIGD5	DDX51
TIGD5	ACAD9
TIGD5	ZNF835
TIGD5	ABCA3
TIGD5	TRMT12
TIGD5	ZDHHC7
TIGD5	CABIN1
TIGD5	ABCA7
TIGD5	ARVCF
TIGD5	EDA
TIGD5	SIN3B
TIGD5	ACTL6A
TIGD5	RPL35
TIGD5	PRSS3
REL	SRRD
REL	MYO9B
REL	MRPL54
REL	LEPROT
REL	CSF3R
REL	C6orf89
REL	LZIC
REL	SMURF2
REL	SPOCK1
REL	ACADS
REL	MUTYH
REL	BCL7B
REL	MAP4
REL	NAV1
REL	EOMES
PGM1	POLQ
PGM1	FOXM1
PGM1	TRMT5
PGM1	ICA1
PGM1	KLHL7
SLC2A5	SH3GLB1
SLC2A5	KLF4
SLC2A5	YTHDC1
SLC2A5	ANKRA2
SLC2A5	C5orf22
SLC2A5	NFE2L2
SLC2A5	CNNM4
SLC2A5	AMMECR1L
SLC2A5	SESN1
SLC2A5	SDCBP
SLC2A5	CLMN
SLC2A5	GUCY1B3
SLC2A5	USP38
SLC2A5	FRS2
SLC2A5	RCHY1
SLC2A5	UBQLN2
SLC2A5	GCC2
SLC2A5	WDR90
SLC2A5	ZNF330
SLC2A5	ZNF597
SLC2A5	IKZF5
SLC2A5	LRCH1
IRAK2	TMEM38B
IRAK2	KLF4
IRAK2	CDC42EP4
IRAK2	KLHL6
IRAK2	ARMCX2
IRAK2	RAB8B
IRAK2	FLT1
IRAK2	LRP12
IRAK2	ZNF597
IRAK2	LSM6
IRAK2	SEC62
IRAK2	NUDT4P1
IRAK2	ZUFSP
TTC13	MAT2B
TTC13	PDZD8
TTC13	AQP7
TTC13	CPNE3
TTC13	DIAPH1
TTC13	CCDC127
TTC13	MYOM2
TTC13	ZNF280D
TTC13	CNOT6
TTC13	UQCRC2
TTC13	TTC5
TTC13	NDUFB5
TTC13	ZNF784
TTC13	ATP5G3
RBP1	UBE2D4
RBP1	BIRC3
RBP1	ACAA2
RBP1	TOX
RBP1	HCLS1
RBP1	RAB31
RBP1	PPA2
RBP1	SLC27A1
RBP1	KLRB1
RBP1	EIF4E2
RBP1	KCTD7
RBP1	HEATR3
RBP1	UFC1
RBP1	EID1
RBP1	VCP
RBP1	CHST10
RBP1	DYNC1I1
RBP1	NT5DC3
RBP1	CENPO
RBP1	GZMA
RBP1	TXNDC5
RBP1	GPR141
RBP1	MRPL48
RBP1	MRPS28
RBP1	TMED3
RBP1	ABHD6
RBP1	C11orf31
RBP1	DCAF7
ZNF430	LXN
ZNF430	BIRC3
ZNF430	RAB31
ZNF430	SLC27A1
ZNF430	ADH5
ZNF430	SLC12A8
ZNF430	NKAP
ZNF430	DYNC1I1
ZNF430	SPATA6
ZNF430	RAB9A
CREB1	BIRC3
CREB1	RAB31
CREB1	SLC27A1
CREB1	KLRB1
CREB1	ZNF786
CREB1	AHR
CREB1	DYNC1I1
CREB1	CLUL1
CREB1	C1orf123
CREB1	GZMA
CREB1	DCAF7
CREB1	TRIM52
CLIP2	A2M
CLIP2	SMARCC1
CLIP2	EIF3H
RAB4B	WDR1
RAB4B	GSTCD
RAB4B	GIT1
RAB4B	TBC1D5
RAB4B	CAMK4
RAB4B	MEGF8
RAB4B	VPRBP
RAB4B	SLC22A1
RAB4B	SCAMP3
RAB4B	FAM69B
RAB4B	DDX23
HADHA	DNAJB11
HADHA	TRAPPC1
HADHA	HADHB
HADHA	SULT1A4
HADHA	TMEM86A
HADHA	ERCC1
HADHA	SULT1A3
HADHA	INTS9
HADHA	FOXRED2
HADHA	VCP
HADHA	SMUG1
HADHA	ALDH4A1
HADHA	ZNF439
HADHA	HIGD1A
HADHA	WASF1
HADHA	DDOST
HADHA	DHODH
RPL22	RPS4X
RPL22	PLXNA3
RPL22	LZTFL1
RPL22	METAP1
RPL22	TPK1
CAPN11	RPS4X
CAPN11	PLXNA3
CAPN11	LZTFL1
CAPN11	METAP1
BLVRA	RPS4X
BLVRA	SNRPN
BLVRA	RAB35
BLVRA	PPFIBP1
BLVRA	MAN1C1
BLVRA	PXN
BLVRA	AP2M1
BLVRA	P2RY14
BLVRA	AHCYL2
BLVRA	RBM15B
BLVRA	CD180
BLVRA	LSM7
BLVRA	RPL23A
BLVRA	LGALS1
BLVRA	ZNF124
BLVRA	PWP2
BLVRA	SNURF
BLVRA	POLR1C
BLVRA	GAS6
BLVRA	MRPS27
BLVRA	EEFSEC
BLVRA	XYLB
BLVRA	FIS1
BLVRA	PITRM1
BLVRA	ZNF551
BLVRA	BCAT2
BLVRA	QARS
BLVRA	CHID1
BLVRA	FAM90A1
BLVRA	LZTFL1
BLVRA	IMMP2L
BLVRA	NDFIP2
BLVRA	CD1E
BLVRA	DNAH3
BLVRA	PLCG1
BLVRA	C10orf2
BLVRA	C14orf80
BLVRA	HRH1
BLVRA	FARP1
BLVRA	SLC7A8
BLVRA	SUCNR1
BLVRA	GSDMA
BLVRA	SLC46A3
BLVRA	KIAA0100
BLVRA	PACS2
BLVRA	NUDT1
BLVRA	HLA-DRA
BLVRA	ICA1L
BLVRA	VARS
BLVRA	HMBS
BLVRA	PATZ1
BLVRA	PMS1
BLVRA	NOC2L
BLVRA	ADRBK1
BLVRA	FBL
WDR24	BCAR3
WDR24	B3GNT8
WDR24	ABHD2
WDR24	DTNB
WDR24	TDG
RNF121	MEF2A
RNF121	BCL2L11
RNF121	MRPL47
RNF121	SLC25A30
RNF121	UPB1
RNF121	STX18
RNF121	MCF2
RNF121	ATG4D
RNF121	LNPEP
TXNRD2	CHCHD7
TXNRD2	SLC2A8
TXNRD2	SHCBP1
TXNRD2	SH2B3
TXNRD2	QDPR
TXNRD2	CUTA
TXNRD2	MBNL3
TXNRD2	DUSP3
TXNRD2	FAM83H
TXNRD2	DMXL1
TXNRD2	MFGE8
TXNRD2	PRMT2
TXNRD2	CUX2
TXNRD2	TTC31
TXNRD2	SULT1B1
TXNRD2	TMEM99
TXNRD2	CELSR2
TXNRD2	ATRN
TXNRD2	BCCIP
TXNRD2	DCBLD2
TXNRD2	ZFYVE27
TXNRD2	LSM2
ADAMTSL4	CCNB1
ADAMTSL4	PLXNA3
ADAMTSL4	TOMM5
BATF	RXFP1
BATF	CRELD2
BATF	PRKACA
BATF	FLJ37453
BATF	CCDC23
BATF	MX2
BATF	SEMA4F
BATF	CLC
BATF	MRPL27
BATF	AKAP11
AUTS2	KIAA1804
AUTS2	WBSCR27
AUTS2	FAM175B
AUTS2	MED25
AUTS2	PHLDB3
AUTS2	WDR74
AUTS2	ABCA3
AUTS2	HMGCL
AUTS2	HEATR1
AUTS2	AMY2B
AUTS2	RTEL1
AUTS2	KCNH3
AUTS2	MMP12
AUTS2	LYPD3
AUTS2	PLEKHG5
AUTS2	CD320
AUTS2	GPR173
AUTS2	ZCCHC9
AUTS2	SMARCA1
NDRG1	PPME1
NDRG1	C5orf51
NDRG1	DNAJB2
NDRG1	RMI1
NDRG1	UBR4
NDRG1	RAB11FIP4
NDRG1	CTTN
NDRG1	SLC2A1
NDRG1	TMED7
NDRG1	ZNF304
NDRG1	OLIG2
NDRG1	DDX24
NDRG1	CBFA2T3
NDRG1	STK24
NDRG1	HIST1H1C
NDRG1	SMCR8
NDRG1	ZNF136
NDRG1	AVL9
NDRG1	C10orf10
NDRG1	PIWIL2
NDRG1	MRPS18B
RPS4X	RPL23A
RPS4X	BCAT2
RPS4X	LZTFL1
RPS4X	IMMP2L
RPS4X	TMEM42
TPM3	PEX5L
TPM3	RIC8B
TPM3	NUAK2
TPM3	PRR22
TPM3	SH2D4B
TPM3	RABGAP1L
TPM3	COQ7
TPM3	APOBEC3C
POLL	C5orf22
POLL	LBX2
POLL	CRAT
POLL	PPM1A
POLL	ZNF761
POLL	ZNF547
POLL	ZNF234
POLL	AK2
POLL	LRRTM2
POLL	ISG20L2
POLL	POLR2B
POLL	MED16
POLL	HNRNPH2
POLL	EZH2
CCR1	PATL1
CCR1	SLC7A11
CCR1	HIPK2
CCR1	ZBTB20
CCR1	FANCA
CCR1	ITGB2
CCR1	C7orf31
EDEM2	HEXB
EDEM2	DAPK1
EDEM2	NDOR1
EDEM2	NEIL3
EDEM2	TC2N
SFXN4	MFN2
SFXN4	SURF4
SFXN4	B3GAT3
SFXN4	GOT1
SFXN4	AMDHD2
SFXN4	ACOX3
SFXN4	VPS13C
SFXN4	OAS1
SFXN4	GTF2I
SFXN4	C19orf40
SFXN4	COL27A1
SFXN4	IL18BP
SFXN4	STYXL1
SFXN4	MRPS24
C19orf24	C9orf142
C19orf24	NDUFB7
C19orf24	NECAB3
C19orf24	RAD23A
C19orf24	TBC1D10B
C19orf24	FRRS1
C19orf24	PRNP
C19orf24	APH1A
C19orf24	EZH1
C19orf24	ASTE1
C19orf24	PIGG
C19orf24	HAGHL
C19orf24	TAF10
AAK1	PTPRM
AAK1	SEPSECS
AAK1	KIAA0922
AAK1	SLC35C2
AAK1	PCNXL3
AAK1	DGAT2
AAK1	HDAC10
AAK1	PPARG
AAK1	SUPT6H
AAK1	FAM134B
AAK1	AMFR
AAK1	HIST1H2BK
AAK1	CLEC12A
AAK1	FAM114A1
AAK1	TMEM163
AAK1	KIF13B
AAK1	DYRK2
AAK1	POLR2F
AAK1	SF3B5
AAK1	GLT1D1
AAK1	PAQR5
AAK1	NLRP12
AAK1	ITGB3
AAK1	BEST1
AAK1	RAPGEFL1
AAK1	B4GALT6
RPL23	THG1L
RPL23	KLHDC2
RPL23	C11orf74
RPL23	ZBTB4
RPL23	ZKSCAN4
RPL23	HDAC2
RPL23	AHCYL2
RPL23	TTC12
RPL23	DSN1
RPL23	CBR4
RPL23	PBX3
RPL23	OSBPL5
RPL23	SNX1
RPL23	C5orf30
RPL23	LOC93622
RPL23	ASF1A
RPL23	LANCL1
RPL23	SUZ12
RPL23	PARP4
RPL23	BMP8B
RPL23	RPL10A
RPL23	GCN1L1
RPL23	CUTC
RPL23	ARMCX6
